table_name,json_line
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_defd59d9fc1f"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_b500f2d17645"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_3e21c7adf065"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_b500f2d17645"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_34572e7181b1"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_d90fb86551d1"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_ae191e862c64"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_96c05f72c031"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_e1efe8836457"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_c22afb4d4554"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_3785a5922fc9"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_96a46ba1d7f2"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_af304ab62f21"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_addc2ca2c535"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_ab21412e08ed"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_a94d7ef21dc6"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_4420857410ca"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_863b08279947"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_58764734f88a"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_0179bc15b58c"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_c93f81312868"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_30f44a368fca"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_55d3ff1a36e2"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_30f44a368fca"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_ddf3ddffd9a7"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_a8a47e7cc448"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_0673db262ee1"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_1478ba6be1b2"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_c9d98f859bce"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_45d7a6a5d575"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_be5418ccc6ba"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_fd8837444c9b"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_7acc679d2bad"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_fd8837444c9b"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_2bc3976286bf"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_43d3a5b59618"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_07090e53d7f7"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_11cbf1ed5320"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_6d5141d36552"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_efd35f1f8852"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_2faf0e47cb04"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_94a78c80a3d0"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_31fe2c4d9f33"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_b1c4a958dd3e"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_557d992c6670"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_16ed850f1388"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_8625d3b23ab0"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_c446733727eb"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_e3d3d5fa7045"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_ecdcfce481bc"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_d2070ead152b"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_38d99c5eb0f2"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_ea5d449def2a"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_561fbc767ffd"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_ae14400c2890"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_1433860137d5"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_a1c546aaaa10"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_8a481b967672"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_36ce5df65934"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_441b34372910"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_08c9c6ef0c89"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_5a4a5f9d8673"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_6439a7bc7d6e"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_5661eefe5d62"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_5ed82783812b"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_fc6904e66a23"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_b7b844db2c4b"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_061db42227c6"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_c369eba4a6ce"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_ceb471aa0497"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Review edge prevents auto-execution from advisory memory."", ""edge_id"": ""EDGE_acfe01a1bcf8"", ""edge_type"": ""REQUIRES_REVIEW"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_ceb471aa0497"", ""target_entity_type"": ""GovernanceRule"", ""target_memory_id"": ""human_approval_required"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_e16218cf2dc2"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_279c7d8fab00"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_38698256edb1"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_d40e61f497f8"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_f93692bba78d"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_4d42399795ac"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_2c7693fa9b97"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_bd26268742b1"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_29d8b3308645"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_7fbae3e9d456"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_1c58160908f0"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_68a7a2e03121"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_8fd734dd96e0"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_6cffd5ab96cf"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_8069c5980865"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_ad050f2d629d"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_69a41bdfc17c"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_82e00d322a9c"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_81e2926dfc70"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_6af9fdec7264"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_2b5221c4db33"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_3b6c61d3276e"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_d5ea01dac832"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_19f82ce0af42"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_f59d2409de77"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_79c13fa37885"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_c9ab9407a964"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_4f286390e4d6"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_d1c3280b578f"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_5f7f00935db6"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_9b984a2d160c"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_52081a68d3b0"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_fe5ee9250031"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_e1e724ccd7af"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_10dfb943798a"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_f39647938dfc"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_565dbddd743e"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_e78bface9e39"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_06339e9a8322"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_4ca2d1c32b14"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
schema_agent_memory_edges,"{""claim_boundary"": ""Edge links inventory recommendation to inventory evidence only."", ""edge_id"": ""EDGE_3d37383913f1"", ""edge_type"": ""SUPPORTED_BY"", ""evidence_id"": ""evidence_inventory_recommendations"", ""source_entity_type"": ""InventoryAction"", ""source_memory_id"": ""INV_3d390426969e"", ""target_entity_type"": ""EvidenceRef"", ""target_memory_id"": ""evidence_inventory_recommendations"", ""valid_from_utc"": ""2026-05-26T15:20:31+00:00""}"
